-0.10811,0.93197,0.36872,-4.2177,-1.5957
-1.0319,0.767,-0.25352,-0.28621,-2.4198
1.3943,-0.74053,0.57531,-3.0264,2.5513
-0.58948,1.1796,-0.80144,-0.099174,-2.6154
-0.38536,2.1843,-0.51908,0.089083,-2.2374
-2.1053,2.1791,1.2433,2.5086,-1.4751
1.033,3.8084,1.9074,-0.70592,-1.3181
0.24724,4.3846,-1.1307,0.78698,-0.1075
0.67136,-0.79959,0.3818,0.54043,2.6887
-1.5128,1.81,1.9023,1.1794,-2.3978
0.82925,4.8024,1.0248,-0.081289,-3.6562
1.8093,0.50805,-0.50803,1.4362,2.3623
-1.4732,2.8545,1.0191,-0.40804,-2.1134
0.44321,-0.36746,-3.2929,-0.16613,-0.018562
-2.3302,2.234,-0.1551,1.3203,-2.2692
1.4915,-0.85488,0.38646,2.6439,0.33218
-2.8031,2.2708,0.49373,1.6895,-1.7123
0.42991,-1.5316,-1.2337,1.7524,1.5827
-0.26997,1.5017,-0.71541,0.77472,2.3958
1.0324,-0.34418,-1.3408,0.88316,-1.3805
1.7393,-2.6255,-1.2872,1.1578,2.5795
0.32909,3.6061,0.87056,0.12957,0.90993
2.237,-0.14439,1.8319,-0.8904,3.2671
0.85356,-1.0886,1.284,3.0482,-0.29201
-1.4778,3.7781,1.709,-0.91692,-4.0292
-1.082,0.40943,-0.053473,2.7546,2.9461
-1.5569,3.5486,1.2972,-1.7949,-1.9902
1.4535,0.79517,-0.070995,1.5123,2.7447
-0.34437,-2.2711,-0.62642,0.020511,-1.6412
0.24763,-0.82789,2.1383,2.9515,5.3907
0.67683,-0.4759,-0.29169,3.0877,2.8457
0.96134,1.0663,-0.024888,2.8057,-0.16125
-1.2299,2.4885,2.0431,1.3256,-2.9144
-0.9382,3.4739,1.8553,0.64189,-0.35053
0.4831,0.791,-0.41339,2.2337,-1.9505
0.63247,-1.3116,-2.1711,1.9325,0.6286
-0.60656,1.4599,-0.26741,0.16695,-0.8203
-2.6969,2.309,0.93271,0.84257,-1.8183
-0.52347,4.1089,0.44202,-0.37364,-1.9595
-0.7681,0.45996,-0.49135,2.4113,-2.0928
1.058,0.52552,-0.81619,0.30382,-2.0691
-1.4135,0.18298,0.082728,2.5065,-2.2745
1.0277,1.6609,1.809,-3.2819,2.8491
0.19371,1.7772,0.36996,-0.028197,-1.7717
0.1159,-1.4188,-2.5262,0.22321,-1.1615
-0.11163,-1.4108,-1.0637,1.6534,-0.76069
-0.43214,-0.76175,-1.4908,1.2651,1.4593
1.1891,-0.35458,-0.1054,-3.4071,5.2026
-2.8741,1.3872,0.36395,1.9755,-2.3878
1.2806,-0.33407,0.73176,5.4651,-1.1992
-1.2034,3.3778,0.76068,0.1669,-1.2729
-2.2781,3.6618,-0.60922,-0.65788,-1.2696
0.91489,2.8055,-0.99407,2.0799,-1.6377
-0.12758,-0.36505,-1.356,2.3509,-0.66197
-2.2679,1.6952,-1.0368,0.50187,1.6592
0.070039,0.30808,-0.030568,2.1154,0.16132
-1.5871,2.7907,-0.41151,-0.79316,-0.60987
-1.2822,2.0041,1.8628,1.2025,-2.7234
-0.91531,0.96221,-0.094975,1.7548,-0.33438
0.28749,0.62576,-0.18412,1.5908,-1.1993
0.5302,0.13476,0.28355,2.5442,-0.57248
-1.0353,2.9057,1.9481,1.035,-2.6
1.2184,-3.3291,-0.76796,1.6165,0.88021
-0.75006,-0.75765,-0.683,0.98378,1.7454
0.32104,1.2715,1.0027,1.3042,-0.36011
-3.5612,2.9287,1.2893,0.35144,-0.36236
1.75,1.2374,2.4465,-2.0872,1.5101
-1.8437,1.3872,1.7156,1.6517,-2.6077
-1.1534,-0.6837,-0.75491,3.6707,-4.1646
-3.2134,1.9531,0.78213,1.7629,-0.63173
0.57778,-0.18752,-0.48972,3.7242,-0.53331
-2.0075,1.8426,1.3099,0.95418,-2.8762
-1.7839,-0.96014,0.56596,0.23114,-2.7009
0.3899,-0.020784,1.3539,3.3065,-1.0686
-0.55117,-0.2871,-1.5145,0.27262,1.5288
-1.2166,1.7653,0.54515,1.1099,-3.7654
0.77327,-0.26147,0.74021,-2.231,2.7701
-2.2465,0.87882,-1.9155,-1.4364,1.2467
-1.4954,2.4401,0.019167,0.08794,-2.6613
1.4065,-0.29433,-1.3781,1.3795,1.9605
-0.85423,2.6601,-2.161,-1.1736,2.2
-2.1938,1.669,1.726,-1.5235,-3.1196
0.90478,0.39125,1.8987,-1.9551,2.0921
-0.2989,0.18607,-1.1371,0.61305,1.2708
-0.77871,1.334,-0.025142,1.3431,2.0843
-1.161,1.9555,0.96815,0.55677,-4.7303
-1.2486,2.2554,0.42897,2.1529,0.1065
0.5868,-0.46018,0.49047,-1.6641,2.708
-1.7128,0.32742,2.364,1.2278,-0.90317
-2.8613,2.6783,0.74389,1.546,-1.356
1.6429,-0.58439,1.4996,-2.3298,2.0537
1.3088,-0.12749,-0.8978,1.7505,2.5697
0.95152,0.13017,0.61837,1.5562,-1.1567
0.94171,-3.5239,-0.081444,3.9086,1.4079
-1.3809,2.0432,0.52086,0.32709,-2.0136
-1.1051,0.55108,0.60002,1.5882,3.3075
1.6554,-0.53389,0.052215,1.1435,2.1319
-3.9626,1.8442,1.5957,2.0196,-1.9521
-1.0392,1.5904,-0.42398,1.0314,-1.9626
0.4358,0.092087,-0.43145,2.7635,2.7734
-0.5696,2.3699,0.3687,1.8142,-0.95119
0.7269,2.1051,0.79084,-0.37849,-2.7186
0.41257,0.32268,-0.28893,-0.15318,3.0407
-0.89107,3.1722,-0.98639,0.32584,-3.0829
0.64726,0.31893,0.14355,1.423,1.9346
-2.0964,1.7554,2.9948,-0.11884,-3.5446
0.79543,-0.64565,0.59845,-0.6594,2.1908
-1.9517,2.9399,1.1943,1.6176,-3.0329
-1.126,-1.1238,3.1455,-3.7417,1.8732
-0.57301,-1.8498,-1.0957,1.6369,1.0736
-1.4803,1.7477,-0.63551,-0.56416,-1.9322
-0.90783,-2.6019,-2.6048,-0.32578,-2.2303
0.11747,-1.3907,-0.7132,0.24198,3.3329
-0.72708,-0.94939,-1.2158,1.3681,1.1485
1.8205,-1.388,-0.38099,1.3255,2.3212
1.3755,-0.055291,0.63367,1.3287,-0.79243
-4.2204,2.6106,0.32026,1.2845,-2.0833
-1.2534,1.3397,0.78875,-0.3314,-2.0712
-0.51442,1.3655,-0.058864,1.6389,0.5728
-0.844,0.73167,-0.512,0.17099,0.11965
0.49709,0.40644,-0.56627,0.98365,3.1556
-0.066453,1.7157,0.071203,1.5355,-0.70778
-0.082303,-0.60659,2.4554,-3.6999,2.0947
-1.2276,0.6299,-0.77856,-3.9647,-0.77234
0.37335,0.40861,-0.075643,1.7399,0.28664
-0.13379,1.1438,-1.1327,1.6498,-1.3985
-2.1332,3.2769,2.3654,1.9931,-0.74002
-2.5787,1.7054,0.68879,-0.61187,-2.777
-1.8135,2.8801,2.0996,2.4645,-3.0733
0.021588,-0.086924,2.151,-2.3201,0.75783
0.53251,0.80793,-0.73763,-0.02062,2.9304
0.26918,1.0153,-0.14808,2.1146,-0.52504
-0.42005,0.57835,-1.3054,2.1141,-1.8848
-1.3359,2.2147,0.098775,0.83221,-2.692
1.7551,2.583,0.0034257,0.16289,-1.8032
-1.2442,2.4571,-1.5267,-1.8481,-0.55343
-1.209,2.0449,0.75748,0.16535,-3.1963
1.0302,-2.2096,1.0338,2.4056,1.9458
-0.097402,-0.0071589,-1.4324,1.6544,2.0132
1.6592,-0.11599,0.82365,-1.7588,2.2778
-0.22416,-1.6864,1.5468,3.7666,3.6032
-0.40256,1.0197,1.406,1.706,-1.3041
0.61253,-0.078981,0.068768,-0.056458,2.6152
-2.3258,3.1675,-0.038088,0.24776,-2.2503
0.15308,0.74031,1.1542,0.47934,2.9465
-3.2295,0.50107,-2.6488,-0.33936,-3.3504
-0.21592,-0.80918,-1.0295,3.4504,-1.1667
0.03102,2.1734,-2.5122,-2.9411,0.37622
-3.027,0.7111,1.3915,0.74324,-2.9307
0.66186,1.0197,1.5113,1.1849,-0.23703
-1.323,2.8736,-1.5629,-2.0733,0.28008
-1.464,2.4765,1.2497,1.6268,-2.8674
-2.3664,4.0269,0.19969,-0.12194,-2.8123
1.6117,0.19103,-0.43873,2.7857,0.039268
-1.7192,2.2949,-0.27193,0.61508,-2.4017
-0.9904,2.0904,0.78944,1.4068,-0.12712
-0.66004,3.2249,0.75697,-0.2809,-0.20462
-0.85954,-0.348,0.096025,-0.74079,0.24657
-1.6355,3.0861,1.4176,-1.1313,-2.0427
-2.0012,2.3909,0.41734,-0.45254,-1.0591
1.9223,0.6053,-0.08999,1.7033,-1.1324
-0.32984,-0.48826,0.39706,2.6514,2.3191
0.78347,3.6272,0.69576,-0.17617,-3.1194
-2.0183,2.7258,-0.16351,0.51687,-1.6207
-0.84493,-0.39853,-0.034358,3.9013,0.62029
-1.9198,1.5093,0.59739,-0.39442,-3.9916
1.0409,-0.023486,0.81033,-1.0234,3.0894
-2.4254,1.8916,1.9109,0.81833,-2.0807
0.93522,1.2085,0.34841,1.9206,-2.1256
2.5454,1.0045,1.2679,3.0801,1.5105
0.14411,0.50241,-2.1508,0.9002,3.2884
0.62007,0.48548,0.7342,-2.4206,0.47323
-2.7565,-0.87805,4.4936,-1.5761,0.6007
0.13473,-2.9583,0.74447,-0.57193,1.1787
-1.9115,2.0718,-1.7373,3.2574,-1.6268
1.209,1.6924,-1.9727,-0.51325,-1.9492
-2.5739,4.1217,0.2137,-0.85293,-0.84959
1.4375,2.1502,-4.7099,-2.5914,-0.62079
-0.44291,1.9989,0.25657,0.53596,-3.3869
0.48529,-1.2082,-0.89525,0.018437,1.4235
-0.41209,0.5499,0.54046,1.6324,2.87
0.0542,-0.73293,0.89947,-0.25305,1.9332
0.17739,-1.8398,-0.48582,0.2669,1.6253
-2.8299,2.9411,-0.31134,-0.32451,-0.83367
-0.26329,0.051965,0.11346,1.8077,-0.60192
-1.561,3.3679,-0.60899,-0.94925,-1.8687
-0.075446,-1.4339,1.2954,-1.0365,1.6667
-1.1128,1.7358,0.18693,-0.47769,0.27167
0.76102,-0.39614,-0.55411,1.2537,3.6959
-0.086799,1.2373,-0.1111,0.39096,-2.869
0.4714,1.0233,3.1793,-2.9804,0.95369
-0.067572,1.116,-0.66988,-0.15309,1.7155
-0.55284,3.1867,0.056572,1.4976,-1.2854
1.5105,-1.4899,0.925,2.0588,2.8158
-3.4196,3.1912,1.5822,3.1746,-3.1531
0.10565,-1.7747,-0.25366,2.2841,2.3188
1.9311,-0.96627,-0.084589,2.0055,3.2743
-1.2833,0.14972,-3.1902,-4.9037,-3.5474
-0.26892,-0.18103,-0.81982,-0.3248,-3.0944
-0.58827,-0.81269,0.66862,1.1773,1.2783
1.0004,0.75819,1.0667,2.5786,1.6323
1.4629,1.2855,1.2078,-1.7608,0.95448
-2.1463,2.3658,0.55299,-0.45149,-3.8259
-2.0912,2.0453,0.93878,1.4438,-2.9352
-3.3813,2.7758,2.14,1.3878,-1.336
-2.5844,1.7294,1.8911,0.91207,-2.823
1.0807,1.5617,-0.37697,3.1809,-1.615
-2.215,1.8523,1.7149,0.60588,-1.8975
-1.6649,1.2317,1.5615,0.5645,3.8721
-0.10465,-1.662,0.17276,1.0488,2.0848
-2.0319,1.2105,0.094494,1.4327,-1.4899
-1.3453,3.8474,-1.4712,-0.77579,2.8803
-0.30254,0.74982,0.30548,3.7955,-2.1053
-1.5438,0.44638,-3.3099,-2.638,-2.2024
0.092203,3.2347,-0.060286,1.2459,-3.0689
-4.1512,1.92,0.55848,0.34402,-1.2185
1.3996,0.94088,0.22117,1.2718,-0.11977
0.33859,-2.4799,-2.5233,2.0245,1.226
-0.1494,1.2558,0.9724,2.3016,4.1219
-0.55251,1.0269,2.2571,-1.4208,0.36373
-0.6899,1.0578,-1.4252,0.16634,-0.81808
-0.51867,0.14509,0.8436,2.3958,-2.7076
-0.22203,-0.48884,1.3133,1.5319,2.9133
2.5187,0.49326,-0.56977,3.4053,0.34447
-1.2416,0.0704,-1.3215,1.4985,1.9036
0.73151,-0.32939,1.0302,2.3161,2.3429
-1.5061,1.4198,-0.82956,-2.2463,-1.3305
0.92498,-0.87489,-0.58156,2.0244,1.0224
-2.514,0.50122,-1.5982,2.6474,-2.325
-0.07836,-0.25472,0.28889,2.4797,-0.14626
-2.4125,-1.0982,-1.594,-0.13112,-0.52539
0.61779,0.81302,1.3207,4.0289,-1.1826
-3.4717,1.5371,1.5629,0.082496,-0.52107
-3.666,2.0561,1.4198,0.45381,-2.371
-1.8204,4.3211,-1.1957,-1.1005,-1.2103
0.12327,0.60855,0.16827,3.3138,-1.457
0.28809,0.75009,-0.60086,0.23639,3.2795
-0.57076,1.0856,-0.30451,0.9006,1.4843
-2.3473,3.9094,1.6583,1.4513,-1.7608
2.7287,-1.1676,-1.2335,4.5024,4.6502
-2.9467,1.4192,0.69664,-0.0004248,-0.28764
1.534,-1.475,-0.94488,-0.092499,1.7208
1.8772,1.3799,0.034139,0.085389,-0.31998
0.16235,-2.8355,-3.693,0.91611,0.62167
-1.7349,2.4094,-0.022066,0.46812,-3.061
0.39769,-0.94758,-0.23494,1.0971,2.2932
0.41998,0.23225,-0.24037,2.8431,-1.4914
0.29773,0.064421,-3.1734,-0.76652,-0.82704
-1.1609,-1.9502,1.0435,-1.6407,3.339
-0.24924,-1.2726,-1.5809,1.7976,1.1957
-1.0531,0.29166,-0.50642,0.47107,1.4477
-0.85916,-0.064859,-1.7505,-0.59835,-2.6841
-1.7367,2.5081,0.87015,1.0482,-3.2767
-1.0532,0.12381,-1.1,3.3433,0.1903
-3.1433,-0.7802,-0.72515,2.1806,-2.2957
-0.15842,0.84204,-1.0088,-2.6711,-2.9246
0.68521,-1.4338,0.33569,3.2633,-1.6487
-2.5138,3.1224,-0.9242,0.81297,-0.85305
-1.0541,-0.84137,-1.7907,-0.42334,-3.0062
-0.84164,1.0186,-0.6693,1.3469,2.0281
-3.0649,1.4236,1.6429,1.041,-2.2482
0.48643,1.5656,-2.5866,-1.2044,-1.1165
0.88556,-0.65203,-1.7266,1.1417,1.5084
1.5379,0.71795,0.35138,-0.30438,1.6386
0.9433,-0.93277,-0.44966,0.33417,2.4865
-2.0143,0.55346,1.3854,-3.9803,2.314
0.58275,-0.072391,3.1122,-1.1705,0.91009
-0.48695,0.50673,-1.9204,-0.040718,1.0973
-2.2786,2.4147,0.69014,2.0584,-0.89846
0.69871,0.10964,-0.83506,2.5447,0.29888
-0.93696,1.8391,-1.5311,-0.78741,-2.1943
-0.93439,2.693,-1.7316,-0.31982,-1.2469
0.36769,-0.051601,-0.029811,2.9277,-2.4805
0.85244,0.32576,0.31271,-0.36404,2.1256
-0.30007,1.5194,2.8518,4.0596,-2.755
-0.35836,-2.1518,-0.81144,3.659,-2.8679
-0.5941,-0.57126,3.0296,-2.184,2.3601
-2.2858,4.2894,0.40708,0.42384,-1.0902
-1.0017,0.94764,-0.088452,0.44491,2.2774
2.8265,-2.3661,-1.3114,0.27846,1.4601
1.8662,0.40947,-0.34384,-0.62408,-0.73686
1.6361,0.52224,-0.24373,1.6189,0.16464
-0.68397,1.1025,-1.3799,1.119,3.3634
0.12768,1.0933,-0.94333,1.3177,-2.0126
-0.58497,-0.010062,1.2049,2.0625,2.7668
1.9083,-3.4526,0.083342,3.8288,2.6732
0.1097,-0.43774,0.36917,3.0163,-0.59873
-0.13364,1.4175,0.24207,2.4262,-2.0822
-0.066847,-0.60972,-2.0941,1.5096,-0.74606
0.75647,1.196,0.87656,-0.096741,2.0379
-0.19081,0.7067,-0.76855,0.71613,1.5624
-3.0077,2.2688,0.63414,0.2459,-3.154
-2.1427,1.3595,0.17038,1.834,-3.0178
0.51337,-0.51383,1.2581,-1.6017,0.52449
1.0069,1.1816,-0.67457,1.943,-0.36381
-3.1378,1.0146,0.78338,3.0184,-1.1982
0.30854,-0.80716,-0.85168,1.5279,2.8961
-1.114,-0.64028,-0.6416,1.5973,2.2427
1.041,-1.7012,0.33734,2.047,1.6733
-1.2249,3.0905,0.13637,1.2781,-1.0475
-3.0185,0.96543,-0.58876,1.5842,0.43876
-2.6208,1.6862,0.10764,0.9019,-3.1959
-0.63623,-1.5351,-1.5241,-0.14485,2.424
-1.0833,2.5669,1.8701,-0.68401,-3.5398
-1.7527,1.4935,-0.94382,2.0814,-2.9094
-0.49536,0.46544,-2.4173,-3.0793,-1.0822
-2.52,1.8824,0.56184,-0.059846,-0.8449
-0.89191,2.7643,0.75018,1.0248,-0.24866
-1.1774,2.5806,1.647,0.51759,-2.6515
-0.52271,-0.91076,-2.0748,0.02714,1.1517
2.0104,0.21197,-1.658,1.3723,3.8235
-0.15162,-0.13553,-3.0572,1.0219,-0.15803
-1.385,0.68245,0.36706,1.7468,3.6441
-2.5983,2.7702,0.12828,-0.6189,-2.1438
-0.69856,-0.15432,-1.434,1.1319,1.4578
0.35598,1.9996,0.040466,1.6445,1.0187
-1.7262,1.7077,0.49098,1.93,-0.75815
-0.095359,0.96606,-0.14577,1.0782,2.2194
-0.6193,1.9401,1.3238,1.8269,3.2163
-0.43035,-0.77779,-0.17409,1.4348,2.3553
0.57686,0.93758,0.79475,-2.6862,2.6276
1.6093,-0.8657,1.1028,-2.7134,4.0153
-0.7208,-0.038436,-0.67165,1.0424,1.0887
-3.0186,1.8776,-0.090603,-0.92577,-1.4177
-1.0986,-0.51151,-1.723,1.8429,-0.97976
1.5881,0.78726,0.75116,-0.67299,-0.71017
-1.9307,0.33433,0.66114,1.5098,-2.897
-1.4783,2.702,1.1805,1.9193,-2.0323
0.35482,0.15715,1.1577,-2.2856,3.4145
0.87746,-0.119,-1.509,1.174,2.4472
-0.55026,-0.52286,-0.61506,1.6755,1.9741
-0.46002,1.4008,2.6462,1.8545,-4.322
0.3684,-2.0579,-0.57278,1.3193,1.8229
-1.0277,2.2379,1.4739,0.5058,-4.1508
0.75032,0.18685,-1.1994,1.4077,1.8435
-1.8612,-0.47802,0.23965,1.4816,1.4799
1.0854,-0.25927,0.14488,2.3247,3.478
-3.5998,0.14851,1.1225,-0.16581,-4.6179
1.6763,-0.25991,0.49957,1.1986,2.4114
1.5497,-2.9589,1.4768,3.7989,2.6606
0.22439,2.7889,1.8881,1.6626,-0.5019
-0.40033,-0.98289,-1.8936,1.1857,2.2146
-0.75128,0.90028,-0.27001,0.58627,2.2206
-2.4252,4.2519,0.3719,-1.5546,-3.8042
1.4701,0.13847,-0.55892,2.015,2.9367
1.5102,-2.4743,0.16097,3.271,4.0597
-0.98325,2.1825,1.2064,2.139,-3.8655
1.2674,2.2818,-0.031427,2.5627,-0.75542
-1.1332,2.2166,-1.5847,-1.3058,-0.68917
1.0366,0.55429,0.1172,1.2847,1.7497
-1.867,2.2803,2.3974,1.1186,-3.0889
-0.04692,0.38675,-0.077726,1.2989,4.0639
3.5033,-0.40711,-1.0596,1.7598,2.5695
1.0706,0.18365,-0.16351,1.3992,1.6639
1.4962,-0.23571,0.037175,-0.2236,1.4417
-0.2153,0.56878,-1.9745,2.7928,-0.49852
-1.4321,2.8,-0.012848,2.9321,-3.2054
-0.11118,1.7778,1.6992,-2.2711,0.019942
-0.099861,-1.6768,-2.2064,1.9801,0.51856
-1.9875,0.30189,-0.74458,0.47379,3.3141
-0.79393,-0.56607,-1.4327,0.71646,1.9533
-0.83954,1.6415,-0.38455,0.13706,2.272
0.20056,-0.033754,-1.9117,0.18951,1.1293
0.46583,1.9099,-2.8539,-1.2999,-2.1059
-0.22628,-0.60719,-1.2453,-2.7107,-2.6931
-0.62995,3.4328,2.7753,1.2539,-2.3433
-2.4738,0.62587,0.55027,0.40086,-2.3826
-0.36507,0.19413,-0.83935,2.2865,0.81885
-0.50041,-0.64368,1.8615,0.14863,-3.205
0.43614,1.8201,0.18886,-1.045,2.2766
0.80167,-0.082711,1.4367,-1.5518,-0.80032
-0.2887,0.035843,-0.89014,2.7405,-0.71235
0.20735,2.5871,0.010428,2.7593,-0.94858
0.053359,0.20753,-1.1979,2.9087,-2.1959
1.33,0.17198,1.1482,1.9347,-0.97706
-0.64802,-0.044374,1.0081,1.8375,-2.7646
0.33,-0.94546,-1.0943,0.76818,1.2874
-1.8218,0.57732,-0.67677,0.74981,-2.0214
1.2061,-0.14611,-2.076,0.17557,2.3637
0.34744,-1.0401,-0.78633,0.9867,1.601
0.040396,-1.4072,0.22379,2.5623,3.8725
-0.34218,-0.018798,-0.85979,2.4639,1.6835
-0.94273,2.0023,-2.2126,-3.0575,-1.4288
-3.3042,2.0947,1.3573,1.1259,-4.2473
0.22859,1.106,0.16041,0.085711,2.3976
0.41537,-0.49607,-0.69989,1.7532,1.0661
0.40267,0.023439,-0.67069,0.81935,1.6707
-0.49263,0.39514,3.1378,-1.6808,0.60656
0.22799,-0.58878,1.2004,-0.81251,1.7636
1.4835,-0.03987,-1.122,0.1668,3.0696
0.85689,0.50131,2.9599,-1.903,2.1435
-5.5572,3.5512,-0.0043782,1.3307,-0.64048
-1.8199,-0.090364,-1.8043,0.82198,2.6634
1.5842,-1.7431,-1.6788,2.0877,2.3203
-2.2743,4.0255,0.17254,-0.87316,-2.4649
-0.075024,0.45674,1.3519,2.7089,-3.6464
1.9603,2.5757,-0.28865,-0.96345,2.4475
0.68425,1.0478,-0.15868,2.3873,-2.1724
-1.0159,0.76488,-1.6324,-1.3559,0.31683
-1.2895,1.7873,-0.22545,1.9121,-0.59961
-3.1381,3.259,0.93929,1.7106,-2.4019
-0.59998,1.289,0.89887,0.83886,-0.83158
-1.4298,0.6078,0.23143,-0.85363,-0.083849
1.2285,-1.0242,-0.44709,1.3983,1.7947
0.99448,-0.094963,-2.9483,-2.006,-3.5163
-0.32166,1.4931,0.29131,0.22478,4.3614
0.74747,0.37119,0.40596,0.73002,2.9533
-2.3251,1.397,0.93256,1.0603,-2.4762
0.89557,0.7402,1.218,-1.5161,3.0069
-0.12033,1.3138,0.71305,0.49001,3.1028
0.19703,2.3533,2.7569,-1.8486,1.7028
-0.72597,1.2284,-2.2246,0.98734,-0.20021
-0.93516,0.849,-0.020105,1.0292,0.99975
-1.0217,2.5523,0.93882,0.82086,-0.77837
0.086325,-0.056071,1.0853,-2.6373,2.728
-1.7335,1.1481,-0.27423,2.6996,-0.19077
-2.5563,2.2208,1.0577,0.22049,-1.5716
-0.032347,-0.11341,0.41761,0.42362,1.463
-1.3133,1.5488,0.72319,2.741,-1.5406
-0.76287,-0.36788,1.755,-3.0415,2.1818
1.6977,0.65765,0.095774,-1.6084,1.5203
1.5278,-0.74365,-0.22181,1.502,-1.3388
